product_id,product_name,category_1,category_2,category_3,category_4,category_5,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B07KSB1MLX,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Electronics,"HomeTheater,TV&Video",Accessories,Cables,OpticalCables,1089.0,1600.0,0.32,4.0,3565.0,"Audio converter box that connects coaxial or toslink digital devices to analog RCA sources|Compatible with CD/DVD/Blu-ray players, computers, A/V receivers, digital TVs, and gaming devices, and more|Supports sampling rate at 32, 44.1, 48 and 96KHz; 24-bit S/PDIF incoming bit stream on left and right channels|Provides crystal clear electromagnetic noise-free transmission|Small, compact design that doesnt take up too much space behind your entertainment center or desk; simple to install|Includes quality fiber cable and external micro USB power supply",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41OrFRgZhYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Digital-Optical-Converter-Adapter/dp/B07KSB1MLX/ref=sr_1_179?qid=1672909133&s=electronics&sr=1-179
B081FG1QYX,"Wayona Type C Cable Nylon Braided USB C QC 3.0 Fast Charging Short Power Bank Cable for Samsung Galaxy S10e/S10+/S10/S9/S9+/Note 9/S8/Note 8, LG G7 G5 G6, Moto G6 G7 (0.25M, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,339.0,999.0,0.66,4.3,6255.0,"??Fast Charge & Data Sync?: Fast charge& data transfer USB A to USB C, conforming to the USB Type C Specification version 1.1, 56kilohm, which ensure a safe charging at 4.8A Maximum. Charging and syncing 2 in 1, data transfer speed up to 480Mbps.|??Extreme Durability?: Over 10000 bending tests,This type c cable is far more durable than the same price, Premium nylon braided type c cable adds additional durability and tangle free.|??Short and Convenient Design?: The light and space-saving 1ft USB Type C cable, its perfect for your power bank, the office desk, always keep your space tidy, super easy to carry and convenient for traveling, making your life more convenient.|??Wide Compatibility?: This USB A to USB C Charger Cable compatible with Samsung Galaxy S10e S10 S10 plus S9 S9 plus S8 S8 plus, Note 10 Note 10 plus Note9 note8, a40 a50 a70 a80 A3 A5 2017, Sony Xperia XZ3 XZ2 Premium XA2 XA1,XZ1, Moto G6 G6 plus G7 G7 power G7 play G7 plus Z Z2 Z3 X4, LG G8 G7 G6 G5 V40 V35 V30 V20, Googel Pixel 2 xl, HTC 10 U11.",https://m.media-amazon.com/images/I/41-NYo+m0JL._SY300_SX300_.jpg,https://www.amazon.in/Wayona-Braided-Charging-Samsung-Galaxy/dp/B081FG1QYX/ref=sr_1_180?qid=1672909133&s=electronics&sr=1-180
B08R69WBN7,"Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable, USB C Data Cable for Charging and Data Transfer Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,149.0,499.0,0.7,4.0,7732.0,"[SYNC & CHARGE] : Ideal for charging and powering USB Type-C enabled devices, as well as syncing data, photos and music.|[REVERSIBLE] : Easily insert the Type C connector in a right way every time.|[SYNC DATA] : Transfer data at very high speeds.|[WARRANTY] : 6 Months hassle free warranty from the manufacturer.",https://m.media-amazon.com/images/I/41agXfR4tqL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pinnaclz-Original-Type-Charging-Transfer/dp/B08R69WBN7/ref=sr_1_182?qid=1672909133&s=electronics&sr=1-182
B0B3RHX6B6,Ambrane BCL-15 Lightning Cable for Smartphone (1.5m Black),Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,149.0,399.0,0.63,3.9,57.0,"Upto 15W Fast Charging - Supports upto 15W fast charging and 480 Mbps data transfer speed.|Universal Compatibility - It is compatible with all lightning port enabled devices.|Unbreakable - Made of special braided outer with rugged interior bindings, it is an ultra-durable cable that wont be affected by daily rough usage.|Ideal Length - It has an ideal length of 1.5 meters which is super convenient to use.|Made in India - This product is made in India at the Ambranes manufacturing facility in Haryana.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/313Ja+mXy6L._SY300_SX300_.jpg,https://www.amazon.in/Ambrane-BCL-15-Lightning-Cable-Smartphone/dp/B0B3RHX6B6/ref=sr_1_183?qid=1672909133&s=electronics&sr=1-183
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,599.0,849.0,0.29,4.5,577.0,"2-Year Manufacturing Warranty|Usb-If Certified So You Can Count On A Great Experience On Any Device|Use Them At Home, In Your Car, Or Anywhere You Need To Sync Music, Photos, Or Data And Charge Your Devices|Tested To Withstand 8, 000+ Bends, ** These Usb-C Fast Charge Cables Are Built With More Strength And Flexibility To Use Over And Over Again. This Makes Them Ideal For Easy Placement In Your Bag To Take On-The-Go|Get A Fast Charge, Up To 50% In Around 36 Minutes* With Sturdy Usb-C To Usb-C Cables",https://m.media-amazon.com/images/I/21DUuehBaRL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Belkin-USB-C-Charging-USB-IF-Certified/dp/B084N18QZY/ref=sr_1_184?qid=1672909133&s=electronics&sr=1-184
B07JPJJZ2H,"Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable for iPhones, iPad Air, iPad Mini, iPod Nano and iPod Touch (3 FT Pack of 1, Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,399.0,1299.0,0.69,4.2,13120.0,"[High Compatibility] : iPhones, iPad Air, iPad mini, iPod Nano and iPod Touch|[Fast Charge&Data Sync ] : It can charge and sync simultaneously at a rapid speed, Compatible with any charging adaptor, multi-port charging station or power bank.|[Durability] : Durable nylon braided design with premium aluminum housing and toughened nylon fiber wound tightly around the cord lending it superior durability and adding a bit to its flexibility.|[High Security Level ] : It is designed to fully protect your device from damaging excessive current.Copper core thick+Multilayer shielding, Anti-interference, Protective circuit equipment.|[WARRANTY] 12-months warranty and friendly customer services, ensures the long-time enjoyment of your purchase. If you meet any question or problem, please don't hesitate to contact us.",https://m.media-amazon.com/images/I/41bkm5HhWsL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Nylon-Braided-Charging-iPhones/dp/B07JPJJZ2H/ref=sr_1_186?qid=1672909133&s=electronics&sr=1-186
B09PNR6F8Q,"realme 10W Fast Charging Micro-USB Cable (Braided, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,249.0,399.0,0.38,4.0,6558.0,realme's 10W Micro-USB Cable is compatible with both smartphones and tablets (running Android & having Micro-USB Input Port)|Ensures up to 2A fast charging and high data transmission rate|The premium Nylon braids makes it robust and sturdy against unwanted bends and damages|Cable Length - 1 meter|realme's 10W Micro-USB Cable is compatible with both smartphones and tablets (running Android & having Micro-USB Input Port)|Ensures up to 2A fast charging and high data transmission rate|The premium Nylon braids makes it robust and sturdy against unwanted bends and damages|Cable Length - 1 meter,https://m.media-amazon.com/images/I/31Kt+OO7C6L._SY300_SX300_.jpg,https://www.amazon.in/realme-Charging-Micro-USB-Cable-Braided/dp/B09PNR6F8Q/ref=sr_1_189?qid=1672909133&s=electronics&sr=1-189
B09YLYB9PB,"Ambrane 60W / 3A Fast Charging Output Cable with Micro to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACM - AZ1, Black)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,149.0,399.0,0.63,4.0,1423.0,"Fast Charging Cable - The cable can support upto a charging speed of 3A making it the optimal for Quick Charge / Rapid Charge and Turbo Charge devices.|Durable Cable- Using only premium quality materials and a tough, durable PVC Coating, the Ambrane USB cable is built for connecting and disconnecting over and over again without signal loss.|High Speed Data Transfer- 480 Mbps data transfer speed allows you to sync the data to the computer or other USB devices within few seconds.|Genuine USB Connectors- We use only certified and high-quality connectors ensuring not only the safety of the connected device but also reliable charging and high-speed data transmission|Universal Compatibility - Cable is fully compatible with Android Devices, Tablets, Bluetooth speakers, cameras, camcorders etc. and any other device that charges through a Micro USB cable.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/414P4JCZY-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACM/dp/B09YLYB9PB/ref=sr_1_192?qid=1672909133&s=electronics&sr=1-192
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,325.0,999.0,0.67,4.3,2651.0,"~ QC3.0 FAST CHARGING & DATA SYNC : This 2meter/3ft USB C cable support QC3.0 Fast Charging and Data Syncing, max current 3.0A and transfer speed up to 480Mbps. Built-in 56K pull-up resistor and strong metal connections provide outstandingly reliable conductivity and stability.|~ NYLON BRAIDED, EXTREME DURABILITY : With a tested 20000+ bend lifespan, usb c charging cable with heavy duty braided and strong metal connections is far more durable with best price for your long life charging use.|~ WIDELY COMPATIBILITY : Wayona usb type c charging cords with fast charge is Compatible with Samsung Galaxy S20 S20+ S20 Ultra S10e S10 Lite S10 S10+ S8 S8+ S9 S9+ Note 8 Note 9 Note 10, Samsung A8 A9 2018 M20 M21 M30 M31 M30s A20e A30 A40 A50 A70 A51 A71 A80 A90, Moto G8 G8+ G8 Power G8 Power Lite/ G7 G7 Plus G7 Power/G7 Play/G6/G6 plus, Sony Xperia XZ/XZ2 Premium L3 L4, HTC 10 U11+,Xiaomi and other USB type c devices.|~ MULTI-LENGTH (1M /2M) : We supply extra long USB type C charger cables. Much longer than your original cable. You can get the quick charging while lying on bed, sofa, car backseat or outdoor etc.|~ 12 MONTHS FREE QUALITY GUARANTEE : WAYONA promise the reliable guarantee for your top rated USB C cables, please contact our service team any time if you have any question or need any help regarding product.",https://m.media-amazon.com/images/I/416qO6VZHgL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-Charging-Charger-Samsung-Galaxy/dp/B08CTNJ985/ref=sr_1_193?qid=1672909134&s=electronics&sr=1-193
B0BP7XLX48,"Syncwire LTG to USB Cable for Fast Charging Compatible with Phone 5/ 5C/ 5S/ 6/ 6S/ 7/8/ X/XR/XS Max/ 11/12/ 13 Series and Pad Air/Mini, Pod & Other Devices (1.1 Meter, White)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,399.0,1999.0,0.8,5.0,5.0,"This sturdy and durable cable made of tpe and premium copper protects it from bending and coiling.|With data transfer speed up to 480 Mbps, it is built with safety protections with four-core copper wires promoting maximum signal while working.|It is tested bending ranges from 18k to 20k bends making it more durable, its 3d aluminium connector and laser welding technology make it hard to break and fits well giving a good connectivity-Phone charger cable.|Use it anywhere in the office or home or travelling, its easily foldable n fitted in a pocket to carry.|This cable comes with a charging & Data sync function.|This cable is unique in terms of design and multi-use and is positioned to provide the best comfort and performance while using.|Fast Charge&Data Sync: It can charge and sync simultaneously at a rapid speed, Compatible with any charging adaptor, multi-port charging station or power bank.",https://m.media-amazon.com/images/I/317OoQfs1gL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Syncwire-Cable-Charging-Compatible-Devices/dp/B0BP7XLX48/ref=sr_1_194?qid=1672909134&s=electronics&sr=1-194
B0B3N8VG24,"FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable, Made in India, 480Mbps Data Sync, 1 Meter Long cable for all Andriod & all Type C Devices (Black)(XCD - FPC02)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,88.0,299.0,0.71,4.0,9378.0,"FLiX Flow Type C cable offers universal compatibility as it is compatible with most android smartphones, tablets, PC peripherals, Bluetooth speakers, power banks, game consoles & all Type C enabled devices|3A AMP fast charging cable with up to 480mbps data transfer for a fast and secure connection. The cable is Quick Charge (QC) compatible which supports upto 15 Watt of power transfer|The connectors used are capable not only for high-speed data transfer but also ensures secure, safe and stable connection|Product has gone through a stringent quality check for durability and has huge life span of 10,000 bends|Charge & sync, this USB cable can charge and data sync simultaneously at 480Mbps speed, compatible with all devices with a Type C port. Core : Tinned Copper",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31w-BP4ey1L._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/FLiX-Charging-480Mbps-Andriod-Devices/dp/B0B3N8VG24/ref=sr_1_196?qid=1672909134&s=electronics&sr=1-196
B08PSVBB2X,"Zoul USB C to USB C Fast Charging Cable 65W Type C to Type C Nylon Braided Cord Compatible with Macbook Oneplus 9 10R Samsung Galaxy S22 S21 Ultra Z Flip3 Macbook Air/Pro M1 Google Pixel 11'' iPad Pro 2020/2018 (2M, Grey)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,399.0,1099.0,0.64,4.1,2685.0,"?High Charging Speed 65W?: Output power up to 20V 3.25A, which is ensured by high-speed and safe charging, and the USB 2.0 supports data transfer speed which can reach 40~60MB/S (480Mbps).|?Kindly NOTE before you purchase?:This is a USB-C to USB-C cable, which means it has the same USB C or Type C plug on both sides, please keep a note that this cable is not a USB-C to USB-A cable. Besides, you may need a USB C wall charger to charge your device. This product DO NOT support video output and monitor connection.|?High Quality Type C to C cable?: Its user-friendly design helps you to insert the connector in the right way all the time. This cable will be the right choice for a durable and cost-effective USB-C to USB-C cord/ Type C to Type C cord.|?3A Fast Charging ?? Build-in Emark smart chip, which makes this USB-C to USB-C PD cable strong enough to support max 3.25A current 65W power through, as well as support fast charging for more Type-C devices. You need a USB C wall charger for your device to charge and we would like you to recommend to use the original wall charger.|This USB C to USB C cable is equipped with 56K? with smart chipsets which ensure the safety of your phone battery.",https://m.media-amazon.com/images/I/41EhlNJ-v8L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Charging-Braided-Compatible-Samsung-Galaxy/dp/B08PSVBB2X/ref=sr_1_197?qid=1672909134&s=electronics&sr=1-197
B0B3MQXNFB,"FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Cable,Made in India,480Mbps Data Sync,Solid Cable,1 Meter Long cable for all Andriod & Micro USB Devices (Black)(XCD-FPM01)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,57.89,199.0,0.71,4.0,9378.0,"FLiX Flow Micro USB cable offers universal compatibility as it is compatible with most android smartphones, tablets, PC peripherals, Bluetooth speakers, power banks, game consoles & all Micro-USB enabled devices|2.4 AMP fast charging cable with up to 480mbps data transfer for a fast and secure connection. The cable is Quick Charge (QC) compatible which supports upto 12 Watt of power transfer|The connectors used are capable not only for high-speed data transfer but also ensures secure, safe and stable connection|Charge & sync, this USB cable can charge and data sync simultaneously at 480Mbps speed, compatible with all devices with a Micro USB port. Core : Tinned Copper",https://m.media-amazon.com/images/I/31jSLNakA7L._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/FLiX-Charging-480Mbps-Andriod-XCD-FPM01/dp/B0B3MQXNFB/ref=sr_1_198?qid=1672909134&s=electronics&sr=1-198
B00GE55L22,"Storite USB 3.0 Cable A to Micro B high Speed Upto 5 Gbps Data Transfer Cable for Portable External Hard Drive - (20cm), Black",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,299.0,699.0,0.57,4.1,2957.0,USB 3.0 Micro Cable A to Micro B For External Hard Drives/Disk; Quickly Transfer data from an external storage device to your PC or Laptop at 10x the speed of USB 2.0.|Connector A: USB 3.0 A (9 pin SuperSpeed) Male Connector B: USB 3.0 Micro-B (10 pin SuperSpeed) Male.|Superspeed USB 3.0 cable A to Micro B (10pin) Quickly transfer data from an external storage device to your PC or Laptop at 10x the speed of USB 2.0.|Great for lost or broken USB 3.0 Cables for external hard drives.|Connector Type: Micro Usb.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31RK9+CyhoL._SY300_SX300_.jpg,https://www.amazon.in/Storite-USB-3-0-Micro-Cable/dp/B00GE55L22/ref=sr_1_201?qid=1672909134&s=electronics&sr=1-201
